,date,date_end,site,site_name,variable,site_network_id,value,data_capture,ratified_id,period,less_than,liquid_volume,funnel_diameter,emep_code,unit_name,period_name,network_parameter_id,network_id
1,23/09/2016 00:00,23/09/2016 01:00,abd,Aberdeen Errol Place,no2,2003,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
2,23/09/2016 01:00,23/09/2016 02:00,abd,Aberdeen Errol Place,no2,2003,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
3,23/09/2016 02:00,23/09/2016 03:00,abd,Aberdeen Errol Place,no2,2003,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
4,23/09/2016 03:00,23/09/2016 04:00,abd,Aberdeen Errol Place,no2,2003,17.2125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
5,23/09/2016 04:00,23/09/2016 05:00,abd,Aberdeen Errol Place,no2,2003,28.6875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
6,23/09/2016 05:00,23/09/2016 06:00,abd,Aberdeen Errol Place,no2,2003,36.3375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
7,23/09/2016 06:00,23/09/2016 07:00,abd,Aberdeen Errol Place,no2,2003,42.075,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
8,23/09/2016 07:00,23/09/2016 08:00,abd,Aberdeen Errol Place,no2,2003,38.25,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
9,23/09/2016 08:00,23/09/2016 09:00,abd,Aberdeen Errol Place,no2,2003,22.95,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
10,23/09/2016 09:00,23/09/2016 10:00,abd,Aberdeen Errol Place,no2,2003,15.3,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
11,23/09/2016 10:00,23/09/2016 11:00,abd,Aberdeen Errol Place,no2,2003,9.5625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
12,23/09/2016 11:00,23/09/2016 12:00,abd,Aberdeen Errol Place,no2,2003,11.475,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
13,23/09/2016 12:00,23/09/2016 13:00,abd,Aberdeen Errol Place,no2,2003,15.3,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
14,23/09/2016 13:00,23/09/2016 14:00,abd,Aberdeen Errol Place,no2,2003,17.2125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
15,23/09/2016 14:00,23/09/2016 15:00,abd,Aberdeen Errol Place,no2,2003,28.6875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
16,23/09/2016 15:00,23/09/2016 16:00,abd,Aberdeen Errol Place,no2,2003,34.425,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
17,23/09/2016 16:00,23/09/2016 17:00,abd,Aberdeen Errol Place,no2,2003,40.1625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
18,23/09/2016 17:00,23/09/2016 18:00,abd,Aberdeen Errol Place,no2,2003,34.425,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
19,23/09/2016 18:00,23/09/2016 19:00,abd,Aberdeen Errol Place,no2,2003,15.3,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
20,23/09/2016 19:00,23/09/2016 20:00,abd,Aberdeen Errol Place,no2,2003,9.5625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
21,23/09/2016 20:00,23/09/2016 21:00,abd,Aberdeen Errol Place,no2,2003,7.65,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
22,23/09/2016 21:00,23/09/2016 22:00,abd,Aberdeen Errol Place,no2,2003,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
23,23/09/2016 22:00,23/09/2016 23:00,abd,Aberdeen Errol Place,no2,2003,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
24,NA,NA,abd,Aberdeen Errol Place,no2,2003,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
25,24/09/2016 00:00,24/09/2016 01:00,abd,Aberdeen Errol Place,no2,2003,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
26,24/09/2016 01:00,24/09/2016 02:00,abd,Aberdeen Errol Place,no2,2003,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
27,24/09/2016 02:00,24/09/2016 03:00,abd,Aberdeen Errol Place,no2,2003,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
28,24/09/2016 03:00,24/09/2016 04:00,abd,Aberdeen Errol Place,no2,2003,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
29,24/09/2016 04:00,24/09/2016 05:00,abd,Aberdeen Errol Place,no2,2003,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
30,24/09/2016 05:00,24/09/2016 06:00,abd,Aberdeen Errol Place,no2,2003,7.65,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
31,24/09/2016 06:00,24/09/2016 07:00,abd,Aberdeen Errol Place,no2,2003,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
32,24/09/2016 07:00,24/09/2016 08:00,abd,Aberdeen Errol Place,no2,2003,11.475,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
33,24/09/2016 08:00,24/09/2016 09:00,abd,Aberdeen Errol Place,no2,2003,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
34,24/09/2016 09:00,24/09/2016 10:00,abd,Aberdeen Errol Place,no2,2003,19.125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
35,24/09/2016 10:00,24/09/2016 11:00,abd,Aberdeen Errol Place,no2,2003,21.0375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
36,24/09/2016 11:00,24/09/2016 12:00,abd,Aberdeen Errol Place,no2,2003,21.0375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
37,24/09/2016 12:00,24/09/2016 13:00,abd,Aberdeen Errol Place,no2,2003,17.2125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
38,24/09/2016 13:00,24/09/2016 14:00,abd,Aberdeen Errol Place,no2,2003,19.125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
39,24/09/2016 14:00,24/09/2016 15:00,abd,Aberdeen Errol Place,no2,2003,15.3,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
40,24/09/2016 15:00,24/09/2016 16:00,abd,Aberdeen Errol Place,no2,2003,15.3,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
41,24/09/2016 16:00,24/09/2016 17:00,abd,Aberdeen Errol Place,no2,2003,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
42,24/09/2016 17:00,24/09/2016 18:00,abd,Aberdeen Errol Place,no2,2003,15.3,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
43,24/09/2016 18:00,24/09/2016 19:00,abd,Aberdeen Errol Place,no2,2003,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
44,24/09/2016 19:00,24/09/2016 20:00,abd,Aberdeen Errol Place,no2,2003,9.5625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
45,24/09/2016 20:00,24/09/2016 21:00,abd,Aberdeen Errol Place,no2,2003,9.5625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
46,24/09/2016 21:00,24/09/2016 22:00,abd,Aberdeen Errol Place,no2,2003,11.475,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
47,24/09/2016 22:00,24/09/2016 23:00,abd,Aberdeen Errol Place,no2,2003,9.5625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
48,NA,NA,abd,Aberdeen Errol Place,no2,2003,7.65,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
193,23/09/2016 00:00,23/09/2016 01:00,abd,Aberdeen Errol Place,o3,2004,47.8968,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
194,23/09/2016 01:00,23/09/2016 02:00,abd,Aberdeen Errol Place,o3,2004,61.8667,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
195,23/09/2016 02:00,23/09/2016 03:00,abd,Aberdeen Errol Place,o3,2004,59.871,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
196,23/09/2016 03:00,23/09/2016 04:00,abd,Aberdeen Errol Place,o3,2004,37.9183,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
197,23/09/2016 04:00,23/09/2016 05:00,abd,Aberdeen Errol Place,o3,2004,29.9355,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
198,23/09/2016 05:00,23/09/2016 06:00,abd,Aberdeen Errol Place,o3,2004,17.9613,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
199,23/09/2016 06:00,23/09/2016 07:00,abd,Aberdeen Errol Place,o3,2004,13.9699,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
200,23/09/2016 07:00,23/09/2016 08:00,abd,Aberdeen Errol Place,o3,2004,17.9613,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
201,23/09/2016 08:00,23/09/2016 09:00,abd,Aberdeen Errol Place,o3,2004,35.9226,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
202,23/09/2016 09:00,23/09/2016 10:00,abd,Aberdeen Errol Place,o3,2004,45.9011,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
203,23/09/2016 10:00,23/09/2016 11:00,abd,Aberdeen Errol Place,o3,2004,51.8882,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
204,23/09/2016 11:00,23/09/2016 12:00,abd,Aberdeen Errol Place,o3,2004,53.8839,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
205,23/09/2016 12:00,23/09/2016 13:00,abd,Aberdeen Errol Place,o3,2004,49.8925,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
206,23/09/2016 13:00,23/09/2016 14:00,abd,Aberdeen Errol Place,o3,2004,49.8925,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
207,23/09/2016 14:00,23/09/2016 15:00,abd,Aberdeen Errol Place,o3,2004,39.914,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
208,23/09/2016 15:00,23/09/2016 16:00,abd,Aberdeen Errol Place,o3,2004,31.9312,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
209,23/09/2016 16:00,23/09/2016 17:00,abd,Aberdeen Errol Place,o3,2004,27.9398,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
210,23/09/2016 17:00,23/09/2016 18:00,abd,Aberdeen Errol Place,o3,2004,33.9269,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
211,23/09/2016 18:00,23/09/2016 19:00,abd,Aberdeen Errol Place,o3,2004,53.8839,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
212,23/09/2016 19:00,23/09/2016 20:00,abd,Aberdeen Errol Place,o3,2004,59.871,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
213,23/09/2016 20:00,23/09/2016 21:00,abd,Aberdeen Errol Place,o3,2004,59.871,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
214,23/09/2016 21:00,23/09/2016 22:00,abd,Aberdeen Errol Place,o3,2004,63.8624,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
215,23/09/2016 22:00,23/09/2016 23:00,abd,Aberdeen Errol Place,o3,2004,65.8581,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
216,NA,NA,abd,Aberdeen Errol Place,o3,2004,61.8667,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
217,24/09/2016 00:00,24/09/2016 01:00,abd,Aberdeen Errol Place,o3,2004,63.8624,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
218,24/09/2016 01:00,24/09/2016 02:00,abd,Aberdeen Errol Place,o3,2004,65.8581,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
219,24/09/2016 02:00,24/09/2016 03:00,abd,Aberdeen Errol Place,o3,2004,61.8667,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
220,24/09/2016 03:00,24/09/2016 04:00,abd,Aberdeen Errol Place,o3,2004,59.871,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
221,24/09/2016 04:00,24/09/2016 05:00,abd,Aberdeen Errol Place,o3,2004,57.8753,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
222,24/09/2016 05:00,24/09/2016 06:00,abd,Aberdeen Errol Place,o3,2004,55.8796,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
223,24/09/2016 06:00,24/09/2016 07:00,abd,Aberdeen Errol Place,o3,2004,49.8925,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
224,24/09/2016 07:00,24/09/2016 08:00,abd,Aberdeen Errol Place,o3,2004,51.8882,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
225,24/09/2016 08:00,24/09/2016 09:00,abd,Aberdeen Errol Place,o3,2004,49.8925,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
226,24/09/2016 09:00,24/09/2016 10:00,abd,Aberdeen Errol Place,o3,2004,41.9097,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
227,24/09/2016 10:00,24/09/2016 11:00,abd,Aberdeen Errol Place,o3,2004,37.9183,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
228,24/09/2016 11:00,24/09/2016 12:00,abd,Aberdeen Errol Place,o3,2004,37.9183,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
229,24/09/2016 12:00,24/09/2016 13:00,abd,Aberdeen Errol Place,o3,2004,41.9097,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
230,24/09/2016 13:00,24/09/2016 14:00,abd,Aberdeen Errol Place,o3,2004,41.9097,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
231,24/09/2016 14:00,24/09/2016 15:00,abd,Aberdeen Errol Place,o3,2004,45.9011,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
232,24/09/2016 15:00,24/09/2016 16:00,abd,Aberdeen Errol Place,o3,2004,43.9054,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
233,24/09/2016 16:00,24/09/2016 17:00,abd,Aberdeen Errol Place,o3,2004,43.9054,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
234,24/09/2016 17:00,24/09/2016 18:00,abd,Aberdeen Errol Place,o3,2004,39.914,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
235,24/09/2016 18:00,24/09/2016 19:00,abd,Aberdeen Errol Place,o3,2004,43.9054,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
236,24/09/2016 19:00,24/09/2016 20:00,abd,Aberdeen Errol Place,o3,2004,47.8968,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
237,24/09/2016 20:00,24/09/2016 21:00,abd,Aberdeen Errol Place,o3,2004,51.8882,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
238,24/09/2016 21:00,24/09/2016 22:00,abd,Aberdeen Errol Place,o3,2004,51.8882,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
239,24/09/2016 22:00,24/09/2016 23:00,abd,Aberdeen Errol Place,o3,2004,55.8796,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
240,NA,NA,abd,Aberdeen Errol Place,o3,2004,55.8796,NA,1,1,0,NA,NA,NA,ugm-3,hourly,5,saun
669,23/09/2016 00:00,23/09/2016 01:00,abd0,Aberdeen Market Street 2,no2,2691,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
670,23/09/2016 02:00,23/09/2016 03:00,abd0,Aberdeen Market Street 2,no2,2691,9.5625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
671,23/09/2016 03:00,23/09/2016 04:00,abd0,Aberdeen Market Street 2,no2,2691,21.0375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
672,23/09/2016 04:00,23/09/2016 05:00,abd0,Aberdeen Market Street 2,no2,2691,21.0375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
673,23/09/2016 05:00,23/09/2016 06:00,abd0,Aberdeen Market Street 2,no2,2691,30.6,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
674,23/09/2016 06:00,23/09/2016 07:00,abd0,Aberdeen Market Street 2,no2,2691,40.1625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
675,23/09/2016 07:00,23/09/2016 08:00,abd0,Aberdeen Market Street 2,no2,2691,45.9,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
676,23/09/2016 08:00,23/09/2016 09:00,abd0,Aberdeen Market Street 2,no2,2691,32.5125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
677,23/09/2016 09:00,23/09/2016 10:00,abd0,Aberdeen Market Street 2,no2,2691,26.775,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
678,23/09/2016 10:00,23/09/2016 11:00,abd0,Aberdeen Market Street 2,no2,2691,22.95,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
679,23/09/2016 11:00,23/09/2016 12:00,abd0,Aberdeen Market Street 2,no2,2691,19.125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
680,23/09/2016 12:00,23/09/2016 13:00,abd0,Aberdeen Market Street 2,no2,2691,28.6875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
681,23/09/2016 13:00,23/09/2016 14:00,abd0,Aberdeen Market Street 2,no2,2691,22.95,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
682,23/09/2016 14:00,23/09/2016 15:00,abd0,Aberdeen Market Street 2,no2,2691,38.25,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
683,23/09/2016 15:00,23/09/2016 16:00,abd0,Aberdeen Market Street 2,no2,2691,42.075,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
684,23/09/2016 16:00,23/09/2016 17:00,abd0,Aberdeen Market Street 2,no2,2691,32.5125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
685,23/09/2016 17:00,23/09/2016 18:00,abd0,Aberdeen Market Street 2,no2,2691,24.8625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
686,23/09/2016 18:00,23/09/2016 19:00,abd0,Aberdeen Market Street 2,no2,2691,17.2125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
687,23/09/2016 19:00,23/09/2016 20:00,abd0,Aberdeen Market Street 2,no2,2691,11.475,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
688,23/09/2016 20:00,23/09/2016 21:00,abd0,Aberdeen Market Street 2,no2,2691,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
689,23/09/2016 21:00,23/09/2016 22:00,abd0,Aberdeen Market Street 2,no2,2691,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
690,23/09/2016 22:00,23/09/2016 23:00,abd0,Aberdeen Market Street 2,no2,2691,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
691,NA,NA,abd0,Aberdeen Market Street 2,no2,2691,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
692,24/09/2016 00:00,24/09/2016 01:00,abd0,Aberdeen Market Street 2,no2,2691,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
693,24/09/2016 02:00,24/09/2016 03:00,abd0,Aberdeen Market Street 2,no2,2691,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
694,24/09/2016 03:00,24/09/2016 04:00,abd0,Aberdeen Market Street 2,no2,2691,3.825,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
695,24/09/2016 04:00,24/09/2016 05:00,abd0,Aberdeen Market Street 2,no2,2691,1.9125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
696,24/09/2016 05:00,24/09/2016 06:00,abd0,Aberdeen Market Street 2,no2,2691,7.65,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
697,24/09/2016 06:00,24/09/2016 07:00,abd0,Aberdeen Market Street 2,no2,2691,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
698,24/09/2016 07:00,24/09/2016 08:00,abd0,Aberdeen Market Street 2,no2,2691,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
699,24/09/2016 08:00,24/09/2016 09:00,abd0,Aberdeen Market Street 2,no2,2691,11.475,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
700,24/09/2016 09:00,24/09/2016 10:00,abd0,Aberdeen Market Street 2,no2,2691,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
701,24/09/2016 10:00,24/09/2016 11:00,abd0,Aberdeen Market Street 2,no2,2691,15.3,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
702,24/09/2016 11:00,24/09/2016 12:00,abd0,Aberdeen Market Street 2,no2,2691,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
703,24/09/2016 12:00,24/09/2016 13:00,abd0,Aberdeen Market Street 2,no2,2691,11.475,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
704,24/09/2016 13:00,24/09/2016 14:00,abd0,Aberdeen Market Street 2,no2,2691,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
705,24/09/2016 14:00,24/09/2016 15:00,abd0,Aberdeen Market Street 2,no2,2691,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
706,24/09/2016 15:00,24/09/2016 16:00,abd0,Aberdeen Market Street 2,no2,2691,11.475,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
707,24/09/2016 16:00,24/09/2016 17:00,abd0,Aberdeen Market Street 2,no2,2691,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
708,24/09/2016 17:00,24/09/2016 18:00,abd0,Aberdeen Market Street 2,no2,2691,13.3875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
709,24/09/2016 18:00,24/09/2016 19:00,abd0,Aberdeen Market Street 2,no2,2691,11.475,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
710,24/09/2016 19:00,24/09/2016 20:00,abd0,Aberdeen Market Street 2,no2,2691,7.65,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
711,24/09/2016 20:00,24/09/2016 21:00,abd0,Aberdeen Market Street 2,no2,2691,9.5625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
712,24/09/2016 21:00,24/09/2016 22:00,abd0,Aberdeen Market Street 2,no2,2691,7.65,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
713,24/09/2016 22:00,24/09/2016 23:00,abd0,Aberdeen Market Street 2,no2,2691,9.5625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
714,NA,NA,abd0,Aberdeen Market Street 2,no2,2691,5.7375,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
859,23/09/2016 00:00,23/09/2016 01:00,abd1,Aberdeen Anderson Dr,no2,2247,3.665625,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
860,23/09/2016 01:00,23/09/2016 02:00,abd1,Aberdeen Anderson Dr,no2,2247,3.7485,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
861,23/09/2016 02:00,23/09/2016 03:00,abd1,Aberdeen Anderson Dr,no2,2247,5.694469,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
862,23/09/2016 03:00,23/09/2016 04:00,abd1,Aberdeen Anderson Dr,no2,2247,30.274875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
863,23/09/2016 04:00,23/09/2016 05:00,abd1,Aberdeen Anderson Dr,no2,2247,23.232094,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
864,23/09/2016 05:00,23/09/2016 06:00,abd1,Aberdeen Anderson Dr,no2,2247,43.03125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
865,23/09/2016 06:00,23/09/2016 07:00,abd1,Aberdeen Anderson Dr,no2,2247,32.311687,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
866,23/09/2016 07:00,23/09/2016 08:00,abd1,Aberdeen Anderson Dr,no2,2247,22.930875,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
867,23/09/2016 08:00,23/09/2016 09:00,abd1,Aberdeen Anderson Dr,no2,2247,10.666969,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
868,23/09/2016 09:00,23/09/2016 10:00,abd1,Aberdeen Anderson Dr,no2,2247,4.327031,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
869,23/09/2016 10:00,23/09/2016 11:00,abd1,Aberdeen Anderson Dr,no2,2247,4.905563,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
870,23/09/2016 11:00,23/09/2016 12:00,abd1,Aberdeen Anderson Dr,no2,2247,3.533344,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
871,23/09/2016 12:00,23/09/2016 13:00,abd1,Aberdeen Anderson Dr,no2,2247,7.200563,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
872,23/09/2016 13:00,23/09/2016 14:00,abd1,Aberdeen Anderson Dr,no2,2247,9.67725,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
873,23/09/2016 14:00,23/09/2016 15:00,abd1,Aberdeen Anderson Dr,no2,2247,13.024125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
874,23/09/2016 15:00,23/09/2016 16:00,abd1,Aberdeen Anderson Dr,no2,2247,13.377937,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
875,23/09/2016 16:00,23/09/2016 17:00,abd1,Aberdeen Anderson Dr,no2,2247,17.360719,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
876,23/09/2016 17:00,23/09/2016 18:00,abd1,Aberdeen Anderson Dr,no2,2247,8.596687,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
877,23/09/2016 18:00,23/09/2016 19:00,abd1,Aberdeen Anderson Dr,no2,2247,3.997125,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
878,23/09/2016 19:00,23/09/2016 20:00,abd1,Aberdeen Anderson Dr,no2,2247,3.203438,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
879,23/09/2016 20:00,23/09/2016 21:00,abd1,Aberdeen Anderson Dr,no2,2247,2.878312,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
880,23/09/2016 21:00,23/09/2016 22:00,abd1,Aberdeen Anderson Dr,no2,2247,1.955531,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
881,23/09/2016 22:00,23/09/2016 23:00,abd1,Aberdeen Anderson Dr,no2,2247,1.620844,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
882,NA,NA,abd1,Aberdeen Anderson Dr,no2,2247,1.821656,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
883,24/09/2016 00:00,24/09/2016 01:00,abd1,Aberdeen Anderson Dr,no2,2247,1.00725,NA,1,1,0,NA,NA,NA,ugm-3,hourly,3,saun
