,date,date_end,site,site_name,variable,site_network_id,value,data_capture,ratified_id,verify_id,validity_id,period,less_than,liquid_volume,funnel_diameter,emep_code,unit_name,period_name,network_parameter_id,network_id
896,NA,NA,abd,Aberdeen,no2,379,25.05375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
920,NA,NA,abd,Aberdeen,no2,379,12.24,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
944,NA,NA,abd,Aberdeen,no2,379,21.8025,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
968,NA,NA,abd,Aberdeen,no2,379,10.90125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
992,NA,NA,abd,Aberdeen,no2,379,4.59,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
993,23/09/2016 00:00,23/09/2016 01:00,abd,Aberdeen,no2,379,4.9725,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
994,23/09/2016 01:00,23/09/2016 02:00,abd,Aberdeen,no2,379,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
995,23/09/2016 02:00,23/09/2016 03:00,abd,Aberdeen,no2,379,2.295,NA,1,2,2,1,0,NA,NA,NA,ugm-3,hourly,3,aun
996,23/09/2016 03:00,23/09/2016 04:00,abd,Aberdeen,no2,379,17.78625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
997,23/09/2016 04:00,23/09/2016 05:00,abd,Aberdeen,no2,379,28.49625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
998,23/09/2016 05:00,23/09/2016 06:00,abd,Aberdeen,no2,379,35.955,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
999,23/09/2016 06:00,23/09/2016 07:00,abd,Aberdeen,no2,379,41.88375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1000,23/09/2016 07:00,23/09/2016 08:00,abd,Aberdeen,no2,379,38.05875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1001,23/09/2016 08:00,23/09/2016 09:00,abd,Aberdeen,no2,379,23.3325,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1002,23/09/2016 09:00,23/09/2016 10:00,abd,Aberdeen,no2,379,15.87375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1003,23/09/2016 10:00,23/09/2016 11:00,abd,Aberdeen,no2,379,9.945,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1004,23/09/2016 11:00,23/09/2016 12:00,abd,Aberdeen,no2,379,10.71,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1005,23/09/2016 12:00,23/09/2016 13:00,abd,Aberdeen,no2,379,15.49125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1006,23/09/2016 13:00,23/09/2016 14:00,abd,Aberdeen,no2,379,17.2125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1007,23/09/2016 14:00,23/09/2016 15:00,abd,Aberdeen,no2,379,28.87875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1008,23/09/2016 15:00,23/09/2016 16:00,abd,Aberdeen,no2,379,33.66,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1009,23/09/2016 16:00,23/09/2016 17:00,abd,Aberdeen,no2,379,40.545,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1010,23/09/2016 17:00,23/09/2016 18:00,abd,Aberdeen,no2,379,34.0425,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1011,23/09/2016 18:00,23/09/2016 19:00,abd,Aberdeen,no2,379,16.065,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1012,23/09/2016 19:00,23/09/2016 20:00,abd,Aberdeen,no2,379,9.37125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1013,23/09/2016 20:00,23/09/2016 21:00,abd,Aberdeen,no2,379,7.65,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1014,23/09/2016 21:00,23/09/2016 22:00,abd,Aberdeen,no2,379,4.78125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1015,23/09/2016 22:00,23/09/2016 23:00,abd,Aberdeen,no2,379,3.25125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1016,NA,NA,abd,Aberdeen,no2,379,5.92875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1017,24/09/2016 00:00,24/09/2016 01:00,abd,Aberdeen,no2,379,5.355,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1018,24/09/2016 01:00,24/09/2016 02:00,abd,Aberdeen,no2,379,3.4425,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1019,24/09/2016 02:00,24/09/2016 03:00,abd,Aberdeen,no2,379,3.06,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1020,24/09/2016 03:00,24/09/2016 04:00,abd,Aberdeen,no2,379,2.6775,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1021,24/09/2016 04:00,24/09/2016 05:00,abd,Aberdeen,no2,379,5.92875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1022,24/09/2016 05:00,24/09/2016 06:00,abd,Aberdeen,no2,379,7.07625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1023,24/09/2016 06:00,24/09/2016 07:00,abd,Aberdeen,no2,379,12.43125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1024,24/09/2016 07:00,24/09/2016 08:00,abd,Aberdeen,no2,379,11.0925,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1025,24/09/2016 08:00,24/09/2016 09:00,abd,Aberdeen,no2,379,13.19625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1026,24/09/2016 09:00,24/09/2016 10:00,abd,Aberdeen,no2,379,18.36,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1027,24/09/2016 10:00,24/09/2016 11:00,abd,Aberdeen,no2,379,20.46375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1028,24/09/2016 11:00,24/09/2016 12:00,abd,Aberdeen,no2,379,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
1520,NA,NA,abd,Aberdeen,o3,61478,12.17377,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1544,NA,NA,abd,Aberdeen,o3,61478,36.72088,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1568,NA,NA,abd,Aberdeen,o3,61478,31.9312,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1592,NA,NA,abd,Aberdeen,o3,61478,45.70153,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1616,NA,NA,abd,Aberdeen,o3,61478,50.09207,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1617,23/09/2016 00:00,23/09/2016 01:00,abd,Aberdeen,o3,61478,47.69723,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1618,23/09/2016 01:00,23/09/2016 02:00,abd,Aberdeen,o3,61478,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1619,23/09/2016 02:00,23/09/2016 03:00,abd,Aberdeen,o3,61478,59.871,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1620,23/09/2016 03:00,23/09/2016 04:00,abd,Aberdeen,o3,61478,38.51701,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1621,23/09/2016 04:00,23/09/2016 05:00,abd,Aberdeen,o3,61478,29.13722,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1622,23/09/2016 05:00,23/09/2016 06:00,abd,Aberdeen,o3,61478,18.16087,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1623,23/09/2016 06:00,23/09/2016 07:00,abd,Aberdeen,o3,61478,13.9699,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1624,23/09/2016 07:00,23/09/2016 08:00,abd,Aberdeen,o3,61478,17.36259,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1625,23/09/2016 08:00,23/09/2016 09:00,abd,Aberdeen,o3,61478,36.72088,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1626,23/09/2016 09:00,23/09/2016 10:00,abd,Aberdeen,o3,61478,45.30239,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1627,23/09/2016 10:00,23/09/2016 11:00,abd,Aberdeen,o3,61478,51.8882,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1628,23/09/2016 11:00,23/09/2016 12:00,abd,Aberdeen,o3,61478,54.68218,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1629,23/09/2016 12:00,23/09/2016 13:00,abd,Aberdeen,o3,61478,50.09207,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1630,23/09/2016 13:00,23/09/2016 14:00,abd,Aberdeen,o3,61478,49.49336,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1631,23/09/2016 14:00,23/09/2016 15:00,abd,Aberdeen,o3,61478,38.91615,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1632,23/09/2016 15:00,23/09/2016 16:00,abd,Aberdeen,o3,61478,32.33034,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1633,23/09/2016 16:00,23/09/2016 17:00,abd,Aberdeen,o3,61478,27.34109,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1634,23/09/2016 17:00,23/09/2016 18:00,abd,Aberdeen,o3,61478,33.9269,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1635,23/09/2016 18:00,23/09/2016 19:00,abd,Aberdeen,o3,61478,54.68218,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1636,23/09/2016 19:00,23/09/2016 20:00,abd,Aberdeen,o3,61478,60.46971,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1637,23/09/2016 20:00,23/09/2016 21:00,abd,Aberdeen,o3,61478,60.07057,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1638,23/09/2016 21:00,23/09/2016 22:00,abd,Aberdeen,o3,61478,63.06412,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1639,23/09/2016 22:00,23/09/2016 23:00,abd,Aberdeen,o3,61478,64.86025,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1640,NA,NA,abd,Aberdeen,o3,61478,61.66713,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1641,24/09/2016 00:00,24/09/2016 01:00,abd,Aberdeen,o3,61478,63.06412,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1642,24/09/2016 01:00,24/09/2016 02:00,abd,Aberdeen,o3,61478,65.65853,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1643,24/09/2016 02:00,24/09/2016 03:00,abd,Aberdeen,o3,61478,61.66713,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1644,24/09/2016 03:00,24/09/2016 04:00,abd,Aberdeen,o3,61478,60.46971,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1645,24/09/2016 04:00,24/09/2016 05:00,abd,Aberdeen,o3,61478,57.27659,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1646,24/09/2016 05:00,24/09/2016 06:00,abd,Aberdeen,o3,61478,55.08132,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1647,24/09/2016 06:00,24/09/2016 07:00,abd,Aberdeen,o3,61478,49.29379,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1648,24/09/2016 07:00,24/09/2016 08:00,abd,Aberdeen,o3,61478,50.89035,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1649,24/09/2016 08:00,24/09/2016 09:00,abd,Aberdeen,o3,61478,49.09422,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1650,24/09/2016 09:00,24/09/2016 10:00,abd,Aberdeen,o3,61478,42.10927,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1651,24/09/2016 10:00,24/09/2016 11:00,abd,Aberdeen,o3,61478,38.71658,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
1652,24/09/2016 11:00,24/09/2016 12:00,abd,Aberdeen,o3,61478,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,5,aun
3080,NA,NA,abd7,Aberdeen Union Street Roadside,no2,64765,40.9275,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3104,NA,NA,abd7,Aberdeen Union Street Roadside,no2,64765,22.75875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3128,NA,NA,abd7,Aberdeen Union Street Roadside,no2,64765,11.0925,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3152,NA,NA,abd7,Aberdeen Union Street Roadside,no2,64765,13.77,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3176,NA,NA,abd7,Aberdeen Union Street Roadside,no2,64765,17.2125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3177,23/09/2016 00:00,23/09/2016 01:00,abd7,Aberdeen Union Street Roadside,no2,64765,23.90625,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3178,23/09/2016 01:00,23/09/2016 02:00,abd7,Aberdeen Union Street Roadside,no2,64765,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3179,23/09/2016 02:00,23/09/2016 03:00,abd7,Aberdeen Union Street Roadside,no2,64765,15.10875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3180,23/09/2016 03:00,23/09/2016 04:00,abd7,Aberdeen Union Street Roadside,no2,64765,12.43125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3181,23/09/2016 04:00,23/09/2016 05:00,abd7,Aberdeen Union Street Roadside,no2,64765,22.95,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3182,23/09/2016 05:00,23/09/2016 06:00,abd7,Aberdeen Union Street Roadside,no2,64765,42.64875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3183,23/09/2016 06:00,23/09/2016 07:00,abd7,Aberdeen Union Street Roadside,no2,64765,66.9375,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3184,23/09/2016 07:00,23/09/2016 08:00,abd7,Aberdeen Union Street Roadside,no2,64765,66.555,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3185,23/09/2016 08:00,23/09/2016 09:00,abd7,Aberdeen Union Street Roadside,no2,64765,67.51125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3186,23/09/2016 09:00,23/09/2016 10:00,abd7,Aberdeen Union Street Roadside,no2,64765,37.1025,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3187,23/09/2016 10:00,23/09/2016 11:00,abd7,Aberdeen Union Street Roadside,no2,64765,25.81875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3188,23/09/2016 11:00,23/09/2016 12:00,abd7,Aberdeen Union Street Roadside,no2,64765,26.96625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3189,23/09/2016 12:00,23/09/2016 13:00,abd7,Aberdeen Union Street Roadside,no2,64765,27.54,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3190,23/09/2016 13:00,23/09/2016 14:00,abd7,Aberdeen Union Street Roadside,no2,64765,25.43625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3191,23/09/2016 14:00,23/09/2016 15:00,abd7,Aberdeen Union Street Roadside,no2,64765,30.2175,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3192,23/09/2016 15:00,23/09/2016 16:00,abd7,Aberdeen Union Street Roadside,no2,64765,25.81875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3193,23/09/2016 16:00,23/09/2016 17:00,abd7,Aberdeen Union Street Roadside,no2,64765,31.55625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3194,23/09/2016 17:00,23/09/2016 18:00,abd7,Aberdeen Union Street Roadside,no2,64765,26.01,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3195,23/09/2016 18:00,23/09/2016 19:00,abd7,Aberdeen Union Street Roadside,no2,64765,19.125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3196,23/09/2016 19:00,23/09/2016 20:00,abd7,Aberdeen Union Street Roadside,no2,64765,12.04875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3197,23/09/2016 20:00,23/09/2016 21:00,abd7,Aberdeen Union Street Roadside,no2,64765,10.13625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3198,23/09/2016 21:00,23/09/2016 22:00,abd7,Aberdeen Union Street Roadside,no2,64765,9.945,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3199,23/09/2016 22:00,23/09/2016 23:00,abd7,Aberdeen Union Street Roadside,no2,64765,12.43125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3200,NA,NA,abd7,Aberdeen Union Street Roadside,no2,64765,13.77,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3201,24/09/2016 00:00,24/09/2016 01:00,abd7,Aberdeen Union Street Roadside,no2,64765,11.28375,NA,1,2,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3202,24/09/2016 01:00,24/09/2016 02:00,abd7,Aberdeen Union Street Roadside,no2,64765,7.45875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3203,24/09/2016 02:00,24/09/2016 03:00,abd7,Aberdeen Union Street Roadside,no2,64765,5.54625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3204,24/09/2016 03:00,24/09/2016 04:00,abd7,Aberdeen Union Street Roadside,no2,64765,3.825,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3205,24/09/2016 04:00,24/09/2016 05:00,abd7,Aberdeen Union Street Roadside,no2,64765,4.2075,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3206,24/09/2016 05:00,24/09/2016 06:00,abd7,Aberdeen Union Street Roadside,no2,64765,6.31125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3207,24/09/2016 06:00,24/09/2016 07:00,abd7,Aberdeen Union Street Roadside,no2,64765,9.945,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3208,24/09/2016 07:00,24/09/2016 08:00,abd7,Aberdeen Union Street Roadside,no2,64765,10.51875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3209,24/09/2016 08:00,24/09/2016 09:00,abd7,Aberdeen Union Street Roadside,no2,64765,9.37125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3210,24/09/2016 09:00,24/09/2016 10:00,abd7,Aberdeen Union Street Roadside,no2,64765,12.04875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3211,24/09/2016 10:00,24/09/2016 11:00,abd7,Aberdeen Union Street Roadside,no2,64765,15.10875,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3212,24/09/2016 11:00,24/09/2016 12:00,abd7,Aberdeen Union Street Roadside,no2,64765,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3548,NA,NA,abd8,Aberdeen Wellington Road,no2,75951,36.14625,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3572,NA,NA,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3596,NA,NA,abd8,Aberdeen Wellington Road,no2,75951,5.7375,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3620,NA,NA,abd8,Aberdeen Wellington Road,no2,75951,8.98875,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3644,NA,NA,abd8,Aberdeen Wellington Road,no2,75951,11.8575,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3645,23/09/2016 00:00,23/09/2016 01:00,abd8,Aberdeen Wellington Road,no2,75951,5.54625,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3646,23/09/2016 01:00,23/09/2016 02:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3647,23/09/2016 02:00,23/09/2016 03:00,abd8,Aberdeen Wellington Road,no2,75951,7.84125,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3648,23/09/2016 03:00,23/09/2016 04:00,abd8,Aberdeen Wellington Road,no2,75951,23.3325,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3649,23/09/2016 04:00,23/09/2016 05:00,abd8,Aberdeen Wellington Road,no2,75951,34.425,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3650,23/09/2016 05:00,23/09/2016 06:00,abd8,Aberdeen Wellington Road,no2,75951,57.94875,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3651,23/09/2016 06:00,23/09/2016 07:00,abd8,Aberdeen Wellington Road,no2,75951,118.9575,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3652,23/09/2016 07:00,23/09/2016 08:00,abd8,Aberdeen Wellington Road,no2,75951,101.745,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3653,23/09/2016 08:00,23/09/2016 09:00,abd8,Aberdeen Wellington Road,no2,75951,65.025,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3654,23/09/2016 09:00,23/09/2016 10:00,abd8,Aberdeen Wellington Road,no2,75951,32.70375,NA,1,3,1,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3655,23/09/2016 10:00,23/09/2016 11:00,abd8,Aberdeen Wellington Road,no2,75951,26.01,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3656,23/09/2016 11:00,23/09/2016 12:00,abd8,Aberdeen Wellington Road,no2,75951,25.43625,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3657,23/09/2016 12:00,23/09/2016 13:00,abd8,Aberdeen Wellington Road,no2,75951,20.08125,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3658,23/09/2016 13:00,23/09/2016 14:00,abd8,Aberdeen Wellington Road,no2,75951,23.715,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3659,23/09/2016 14:00,23/09/2016 15:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3660,23/09/2016 15:00,23/09/2016 16:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3661,23/09/2016 16:00,23/09/2016 17:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3662,23/09/2016 17:00,23/09/2016 18:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3663,23/09/2016 18:00,23/09/2016 19:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3664,23/09/2016 19:00,23/09/2016 20:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3665,23/09/2016 20:00,23/09/2016 21:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3666,23/09/2016 21:00,23/09/2016 22:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3667,23/09/2016 22:00,23/09/2016 23:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3668,NA,NA,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3669,24/09/2016 00:00,24/09/2016 01:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3670,24/09/2016 01:00,24/09/2016 02:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3671,24/09/2016 02:00,24/09/2016 03:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3672,24/09/2016 03:00,24/09/2016 04:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3673,24/09/2016 04:00,24/09/2016 05:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3674,24/09/2016 05:00,24/09/2016 06:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3675,24/09/2016 06:00,24/09/2016 07:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3676,24/09/2016 07:00,24/09/2016 08:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3677,24/09/2016 08:00,24/09/2016 09:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3678,24/09/2016 09:00,24/09/2016 10:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3679,24/09/2016 10:00,24/09/2016 11:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3680,24/09/2016 11:00,24/09/2016 12:00,abd8,Aberdeen Wellington Road,no2,75951,NA,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,3,aun
3860,NA,NA,acth,Auchencorth Moss,o3,63558,35.32389,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,14,rural
3884,NA,NA,acth,Auchencorth Moss,o3,63558,24.34754,NA,1,0,0,1,0,NA,NA,NA,ugm-3,hourly,14,rural
