"","date","date_end","site","site_name","variable","value","site_network_id","statistic_type_id","ratified_id","unit_id","unit_name","statistic_type","network_parameter_id","network_id"
"37",2016-08-15,2016-08-16,"cae4","Caerphilly White Street","no2",38.329687,2005,12,1,24,"ugm-3","daily_mean",32,"waun"
"38",2016-08-16,2016-08-17,"cae4","Caerphilly White Street","no2",28.767188,2005,12,1,24,"ugm-3","daily_mean",32,"waun"
"39",2016-08-17,2016-08-18,"cae4","Caerphilly White Street","no2",40.879688,2005,12,1,24,"ugm-3","daily_mean",32,"waun"
"40",2016-08-18,2016-08-19,"cae4","Caerphilly White Street","no2",43.738043,2005,12,1,24,"ugm-3","daily_mean",32,"waun"
"41",2016-08-15,2016-08-16,"cae5","Caerphilly Blackwood High Street","no2",24.942188,2131,12,1,24,"ugm-3","daily_mean",32,"waun"
"42",2016-08-16,2016-08-17,"cae5","Caerphilly Blackwood High Street","no2",23.029688,2131,12,1,24,"ugm-3","daily_mean",32,"waun"
"43",2016-08-17,2016-08-18,"cae5","Caerphilly Blackwood High Street","no2",25.81875,2131,12,1,24,"ugm-3","daily_mean",32,"waun"
"44",2016-08-18,2016-08-19,"cae5","Caerphilly Blackwood High Street","no2",29.103261,2131,12,1,24,"ugm-3","daily_mean",32,"waun"
"45",2016-08-15,2016-08-16,"cae5","Caerphilly Blackwood High Street","pm10",19.75,2152,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
"46",2016-08-16,2016-08-17,"cae5","Caerphilly Blackwood High Street","pm10",21.833333,2152,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
"47",2016-08-17,2016-08-18,"cae5","Caerphilly Blackwood High Street","pm10",25.181818,2152,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
"48",2016-08-18,2016-08-19,"cae5","Caerphilly Blackwood High Street","pm10",NA,2152,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
"49",2016-08-15,2016-08-16,"cae6","Hafod-yr-ynys Roadside","no2",68.475469,2602,12,1,24,"ugm-3","daily_mean",32,"waun"
"50",2016-08-16,2016-08-17,"cae6","Hafod-yr-ynys Roadside","no2",72.746719,2602,12,1,24,"ugm-3","daily_mean",32,"waun"
"51",2016-08-17,2016-08-18,"cae6","Hafod-yr-ynys Roadside","no2",71.447812,2602,12,1,24,"ugm-3","daily_mean",32,"waun"
"52",2016-08-18,2016-08-19,"cae6","Hafod-yr-ynys Roadside","no2",79.711406,2602,12,1,24,"ugm-3","daily_mean",32,"waun"
"53",2016-08-15,2016-08-16,"cae7","Nantgarw Road","no2",37.93125,2605,12,1,24,"ugm-3","daily_mean",32,"waun"
"54",2016-08-16,2016-08-17,"cae7","Nantgarw Road","no2",43.110937,2605,12,1,24,"ugm-3","daily_mean",32,"waun"
"55",2016-08-17,2016-08-18,"cae7","Nantgarw Road","no2",47.971875,2605,12,1,24,"ugm-3","daily_mean",32,"waun"
"56",2016-08-18,2016-08-19,"cae7","Nantgarw Road","no2",44.625,2605,12,1,24,"ugm-3","daily_mean",32,"waun"
"57",2016-08-15,2016-08-16,"cae8","Caerphilly Fochriw","pm25",NA,3032,12,1,112,"ugm-3 (BAM)","daily_mean",38,"waun"
"58",2016-08-16,2016-08-17,"cae8","Caerphilly Fochriw","pm25",NA,3032,12,1,112,"ugm-3 (BAM)","daily_mean",38,"waun"
"59",2016-08-17,2016-08-18,"cae8","Caerphilly Fochriw","pm25",NA,3032,12,1,112,"ugm-3 (BAM)","daily_mean",38,"waun"
"60",2016-08-18,2016-08-19,"cae8","Caerphilly Fochriw","pm25",NA,3032,12,1,112,"ugm-3 (BAM)","daily_mean",38,"waun"
"61",2016-08-15,2016-08-16,"cae8","Caerphilly Fochriw","pm10",NA,3031,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
"62",2016-08-16,2016-08-17,"cae8","Caerphilly Fochriw","pm10",NA,3031,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
"63",2016-08-17,2016-08-18,"cae8","Caerphilly Fochriw","pm10",NA,3031,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
"64",2016-08-18,2016-08-19,"cae8","Caerphilly Fochriw","pm10",NA,3031,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
